EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-13200152	CIL 08, 07248 = ILAlg-02-01, 00984 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Caec[ilius] / Barc[3] / Surisca [v(ixit) a(nnos)] / XCIII	Caec Barc Surisca XCIII	Caecilius Barc Surisca vixit annos XCIII	lapis		36.364519	6.608260						-30 to 117
EDCS-08100282	CIL 08, 07249 = ILAlg-02-01, 00986 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / C(a)ecilia / Cicada / v(ixit) a(nnos) LV / s(it) t(ibi) t(erra) [l(evis)]	D M Cecilia Cicada v a LV s t t	Dis Manibus Caecilia Cicada vixit annos LV sit tibi terra levis	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7249			171 to 230
EDCS-13200153	CIL 08, 07250 = ILAlg-02-01, 00988 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Caecillia / Marcel<l=I>a / v(ixit) a(nnos) XXX h(ic) s(ita) e(st)	Caecillia MarcelIa v a XXX h s e	Caecillia Marcella vixit annos XXX hic sita est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7250			-30 to 117
EDCS-13200154	CIL 08, 07251 = ILAlg-02-01, 00989 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	C(a)ecilia / Ma{t}tro/na v(ixit) a(nnos) XLI / h(ic) s(ita) e(st)	Cecilia Mattrona v a XLI h s e	Caecilia Matrona vixit annos XLI hic sita est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7251			-30 to 117
EDCS-13200155	CIL 08, 07252 = ILAlg-02-01, 00990 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	-1	-30	-1	mulieres;  tituli sepulcrales;  tria nomina	Caecilia M/ontana h(ic) s(ita) e(st)	Caecilia Montana h s e	Caecilia Montana hic sita est	lapis		36.364519	6.608260						-30 to -1
EDCS-13200156	CIL 08, 07253 = ILAlg-02-01, 00991 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Caecilia / Restuta / [	D M Caecilia Restuta	Dis Manibus Caecilia Restuta	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7253			171 to 230
EDCS-13200157	CIL 08, 07254 = ILAlg-02-01, 00993 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	Dis Manib(us) / Caecilia / Urbanilla / v(ixit) a(nnos) XXX / h(ic) s(ita) e(st)	Dis Manib Caecilia Urbanilla v a XXX h s e	Dis Manibus Caecilia Urbanilla vixit annos XXX hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200158	CIL 08, 07255 = CIL 08, 19454 = ILAlg-02-01, 00830 = CLE 00560 (p 856) = Ruggeri-2023, 00006	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					carmina;  mulieres;  praenomen et nomen;  tituli operum;  tituli sepulcrales;  tria nomina;  viri	D(is) [M(anibus)] / Ca[eli]a / C(ai) Audasi / fil(ia) R[ufa] / vi(xit) a(nnos) [3] / [1]D[ // f]ui fi/del[is amic]a marito / genti[s] Caeliae decor / decus et Flaviae gentis / at tu care precor con/iunx si facta record[as] / si fecunda tibi pi[eta]/tis amore(m) reliq[ui] / [c]ommendo inn[ocuae cineres] tibi coni[ugis] // praestabat stud]iis / [musaque exculta m]arita / mo[destia tame]n sim/plic[ate pa]res / quam [mala f]ata pri/us er[ipue]re mihi / [3]itam con/[sortem n]ostri laboris / [infesto mod]o quam dolu/[i morbo es]se per[emptam] / [3]IC[ // Hic sita [sum mulier castis]/sima fid[a marito] / Caelia Ru[fa mores a]dfec/tu(s) simpl[icitasqu]e pares / sed miser [heu c]oniunx / qu[ia] qu[ot con]vixim[us] annis / q[ia] q[uotannis ite]m dedimus sin[e cri]mi[ne] nato[s] / ho[c so]lam[en erit mor]tis [na]m fer[re dolorem coniugis amissae soli minor anne potestas(?)]	D Ca a C Audasi fil R vi a D ui fidel a marito genti Caeliae decor decus et Flaviae gentis at tu care precor coniunx si facta record si fecunda tibi pi tis amore reliq ommendo inn tibi coni iis arita mo n simplic res quam ata prius er re mihi itam con ostri laboris o quam dolu se per IC Hic sita sima fid Caelia Ru dfectu simpl e pares sed miser oniunx qu qu vixim annis q q m dedimus sin mi nato ho lam tis m fer	Dis Manibus Caelia Cai Audasi filia Rufa vixit annos D fui fidelis amica marito gentis Caeliae decor decus et Flaviae gentis at tu care precor coniunx si facta recordas si fecunda tibi pietatis amorem reliqui commendo innocuae cineres tibi coniugis praestabat studiis musa que exculta marita modestia tamen simplicate pares quam mala fata prius eripuere mihi itam consortem nostri laboris infesto modo quam dolui morbo esse peremptam IC Hic sita sum mulier castissima fida marito Caelia Rufa mores adfectus simplicitas que pares sed miser heu coniunx quia quot conviximus annis qia quotannis item dedimus sine crimine natos hoc solamen erit mortis nam ferre dolorem coniugis amissae soli minor anne potestas	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=m|ce|0560a;m|ce|0560b;m|ce|0560c;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7255			
EDCS-08100285	CIL 08, 07257 (p 1848) = ILAlg-02-01, 00995 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Caelia / Cilopatria(!) / v(ixit) a(nnos) LXXI / h(ic) s(ita) e(st)	D M Caelia Cilopatria v a LXXI h s e	Dis Manibus Caelia Cilopatria vixit annos LXXI hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200159	CIL 08, 07258 = ILAlg-02-01, 00996 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Caeliae / Fruend(a)e / v(ixit) a(nnos) XXV	D M Caeliae Fruende v a XXV	Dis Manibus Caeliae Fruendae vixit annos XXV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7258			171 to 230
EDCS-13200160	CIL 08, 07259 = ILAlg-02-01, 00997 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Caelia Tert/ul(l)a v(ixit) a(nnos) LXXV / h(ic) s(ita) e(st)	Caelia Tertula v a LXXV h s e	Caelia Tertulla vixit annos LXXV hic sita est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7259			-30 to 117
EDCS-13200161	CIL 08, 07260 (p 1848) = ILAlg-02-01, 00999 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Caeser/nia Peci/lia(?) PI[	D M Caesernia Pecilia PI	Dis Manibus Caesernia Pecilia PI	lapis		36.364519	6.608260						171 to 230
EDCS-13200162	CIL 08, 07261 = ILAlg-02-01, 01001 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Caledia / Grattia / vix(it) / an(nos) LX	D M Caledia Grattia vix an LX	Dis Manibus Caledia Grattia vixit annos LX	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7261			171 to 230
EDCS-24100277	CIL 08, 07262 = ILAlg-02-01, 01974	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aius) Calid[i]/us For/tunatu[s] / v(ixit) a(nnos) [2] h(ic) s(itus) [e(st)] // D(is) M(anibus) / M(arcus) Calidi/us Extric/atus v(ixit) a(nnos) XX / h(ic) s(itus) e(st)	D M C Calid us Fortunatu v a h s D M M Calidius Extricatus v a XX h s e	Dis Manibus Caius Calidius Fortunatus vixit annos hic situs est Dis Manibus Marcus Calidius Extricatus vixit annos XX hic situs est	lapis		36.364519	6.608260						
EDCS-13200163	CIL 08, 07263 = ILAlg-02-01, 01002 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Calidiae / Luciosae / v(ixit) a(nnos) LX / h(ic) s(ita) e(st)	D M Calidiae Luciosae v a LX h s e	Dis Manibus Calidiae Luciosae vixit annos LX hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200164	CIL 08, 07264 = ILAlg-02-01, 01003 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Calolia / Primula / v(ixit) a(nnos) LX / h(ic) s(ita) e(st)	D M Calolia Primula v a LX h s e	Dis Manibus Calolia Primula vixit annos LX hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200165	CIL 08, 07265 = ILAlg-02-01, 01004 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Calol(i)a Proc/(u)la v(ixit) a(nnos) XXXX / h(ic) s(ita) e(st)	Calola Procla v a XXXX h s e	Calolia Procula vixit annos XXXX hic sita est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7265			-30 to 117
EDCS-13200166	CIL 08, 07266 = ILAlg-02-01, 01005 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	231	270	231	270	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Memoriae Calpur/niae Maxim(a)e / v(ixit) a(nnos) LX / h(ic) s(ita) e(st)	D M Memoriae Calpurniae Maxime v a LX h s e	Dis Manibus Memoriae Calpurniae Maximae vixit annos LX hic sita est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7266			231 to 270
EDCS-13200167	CIL 08, 07267 = ILAlg-02-01, 01006 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Calvia/tus Ceru/tus vixit / annis LXX / h(ic) s(itus) e(st)	Calviatus Cerutus vixit annis LXX h s e	Calviatus Cerutus vixit annis LXX hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7267			-30 to 117
EDCS-13200168	CIL 08, 07268 = ILAlg-02-01, 01010 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / P(ublius) Caninius / <P=R>(ubli) f(ilius) Modest[us] / v(ixit) a(nnos) XI m(enses) IIII / d(ies) XIII h(ic) s(itus) e(st) / s(it) t(ibi) t(erra) l(evis)	D M s P Caninius R f Modest v a XI m IIII d XIII h s e s t t l	Dis Manibus sacrum Publius Caninius Publi filius Modestus vixit annos XI menses IIII dies XIII hic situs est sit tibi terra levis	lapis		36.364519	6.608260						171 to 230
EDCS-13302570	CIL 08, 07269 = CIL 08, 19455 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Canniu/s Severus / v(ixit) a(nnos) / LXXXX / h(ic) s(itus) e(st)	D M Cannius Severus v a LXXXX h s e	Dis Manibus Cannius Severus vixit annos LXXXX hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-13200169	CIL 08, 07270 = ILAlg-02-01, 01011 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Caninia Mar/cella fil(ia) dul/cissima q(uae) v(ixit) a(nnos) / (!) m(enses) IIII d(ies) XXI / h(ic) s(ita) e(st)	Caninia Marcella fil dulcissima q v a m IIII d XXI h s e	Caninia Marcella filia dulcissima quae vixit annos menses IIII dies XXI hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200170	CIL 08, 07271 = ILAlg-02-01, 01012 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	231	270	231	270	mulieres;  tituli sepulcrales;  tria nomina;  viri	Memoriae / Caniniae Octa/venae rarissi/mae feminae / pater dol(ens) casui pos(uit) / v(ixit) a(nnos) XXVII m(enses) III h(ic) s(ita) e(st)	Memoriae Caniniae Octavenae rarissimae feminae pater dol casui pos v a XXVII m III h s e	Memoriae Caniniae Octavenae rarissimae feminae pater dolens casui posuit vixit annos XXVII menses III hic sita est	lapis		36.364519	6.608260						231 to 270
EDCS-13200171	CIL 08, 07272 = ILAlg-02-01, 01013 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Cantinius / Saterus / v(ixit) a(nnos) LXXX	D M L Cantinius Saterus v a LXXX	Dis Manibus Lucius Cantinius Saterus vixit annos LXXX	lapis		36.364519	6.608260						171 to 230
EDCS-13200172	CIL 08, 07273 = ILAlg-02-01, 01017 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	P(ublius) Car[bo]/nius(?) / Crescens / v(ixit) a(nnos) LXX / h(ic) s(itus) e(st)	P Car nius Crescens v a LXX h s e	Publius Carbonius Crescens vixit annos LXX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200173	CIL 08, 07274 = ILAlg-02-01, 01015 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli operum;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Carisius / Conduc/tor vix(it) a(nnos) / XII o(ssa) b(ene) q(uiescant)	D M Carisius Conductor vix a XII o b q	Dis Manibus Carisius Conductor vixit annos XII ossa bene quiescant	lapis		36.364519	6.608260						171 to 230
EDCS-13200174	CIL 08, 07276 = ILAlg-02-01, 01019 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	[C]assius / [M]artial(is) D/[3] v(ixit) [a(nnos)	assius artial D v a	Cassius Martialis D vixit annos	lapis		36.364519	6.608260						-30 to 117
EDCS-13200175	CIL 08, 07277 (p 1848) = ILAlg-02-01, 01667 = CLE 02222 = D 07943 = AntAfr-1973-133 = Ruggeri-2023, 00009	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	231	270	231	270	carmina;  mulieres;  nomen singulare;  tituli operum;  tituli sepulcrales;  viri	[Me]moriae gentis / [Sc]antianae Satu/[ri] et Cassiae Quetae / [mar]itae eius pater Sat/[ur]us omnibus suisque / [omni]bus innocentissimis fecit / [lege] et mirari noli h(a)ec via tale(m) pulver(em) habet	moriae gentis antianae Satu et Cassiae Quetae itae eius pater Sat us omnibus suis que bus innocentissimis fecit et mirari noli hec via tale pulver habet	Memoriae gentis Scantianae Saturi et Cassiae Quetae maritae eius pater Saturus omnibus suis que omnibus innocentissimis fecit lege et mirari noli haec via talem pulverem habet	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-b0855;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7277			231 to 270
EDCS-13200176	CIL 08, 07278 = ILAlg-02-01, 01025 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Castricata / Hospita / v(ixit) a(nnos) LXII / o(ssa) t(ibi) b(ene) q(uiescant)	D M Castricata Hospita v a LXII o t b q	Dis Manibus Castricata Hospita vixit annos LXII ossa tibi bene quiescant	lapis		36.364519	6.608260						171 to 230
EDCS-13200177	CIL 08, 07279 = ILAlg-02-01, 01026 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  nomen singulare;  tituli sepulcrales	Catae / v(ixit) a(nnos) LX / h(ic) s(ita) e(st)	Catae v a LX h s e	Catae vixit annos LX hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200178	CIL 08, 07280 = ILAlg-02-01, 01965 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	]ius / Catulus / h(ic) s(itus) e(st) v(ixit) a(nnos) / LXXXV	ius Catulus h s e v a LXXXV	ius Catulus hic situs est vixit annos LXXXV	lapis		36.364519	6.608260						-30 to 117
EDCS-13200179	CIL 08, 07281 = ILAlg-02-01, 01031 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Tiberius / Claudius / Candidus / v(ixit) a(nnos) LI	D M Tiberius Claudius Candidus v a LI	Dis Manibus Tiberius Claudius Candidus vixit annos LI	lapis		36.364519	6.608260						171 to 230
EDCS-13200180	CIL 08, 07282 = ILAlg-02-01, 01032 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	C(aius) Claudius / Caudinus / v(ixit) a(nnos) XXXV / h(ic) s(itus) e(st)	C Claudius Caudinus v a XXXV h s e	Caius Claudius Caudinus vixit annos XXXV hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200181	CIL 08, 07283 = CIL 08, 19456 = ILAlg-02-01, 01033 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	C(aius) Claudi/us Hono/ratus / vixit an/nis p(lus) m(inus) {Q} / XXX	C Claudius Honoratus vixit annis p m Q XXX	Caius Claudius Honoratus vixit annis plus minus XXX	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7283			-30 to 117
EDCS-13200182	CIL 08, 07284 = ILAlg-02-01, 01034 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / P(ublius) Claudius / Martialis / pius v(ixit) a(nnos) II	D M P Claudius Martialis pius v a II	Dis Manibus Publius Claudius Martialis pius vixit annos II	lapis		36.364519	6.608260						171 to 230
EDCS-13200183	CIL 08, 07285 = ILAlg-02-01, 01035 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Claudius / Mudius / Virilio v(ixit) a(nnos) / LXV	D M Claudius Mudius Virilio v a LXV	Dis Manibus Claudius Mudius Virilio vixit annos LXV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7285			171 to 230
EDCS-13200184	CIL 08, 07286 = ILAlg-02-01, 01036	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli operum;  tituli sepulcrales;  tria nomina;  viri	Ti(berius) Claudius / Phoebus Gra/nianus / v(ixit) a(nnos) LIII / h(ic) s(itus) e(st) o(ssa) t(ibi) b(ene) q(uiescant)	Ti Claudius Phoebus Granianus v a LIII h s e o t b q	Tiberius Claudius Phoebus Granianus vixit annos LIII hic situs est ossa tibi bene quiescant	lapis		36.364519	6.608260						
EDCS-13200185	CIL 08, 07287 = ILAlg-02-01, 01049 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli operum;  tituli sepulcrales;  tria nomina	Clodia M(arci) / <f=E>(ilia?) / Selene / v(ixit) a(nnos) XXIII / h(ic) s(ita) e(st) / o(ssa) t(ibi) b(ene) q(uiescant)	Clodia M E Selene v a XXIII h s e o t b q	Clodia Marci filia Selene vixit annos XXIII hic sita est ossa tibi bene quiescant	lapis		36.364519	6.608260						-30 to 117
EDCS-13200186	CIL 08, 07288 = ILAlg-02-01, 01901	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	]odius / [3]ator / [v(ixit) a(nnos)] XXV	odius ator XXV	odius ator vixit annos XXV	lapis		36.364519	6.608260						
EDCS-13200187	CIL 08, 07289 = ILAlg-02-01, 01040 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) [M(anibus)] / Clodius / <H=A>ermetio / v(ixit) a(nnos) LI h(ic) s(itus) e(st)	D Clodius Aermetio v a LI h s e	Dis Manibus Clodius Hermetio vixit annos LI hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7289			171 to 230
EDCS-13200188	CIL 08, 07290 (p 1848) = ILAlg-02-01, 01045 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	C]lodius / [F]idus(?) v(ixit) / a(nnos) XXV / h(ic) s(itus) e(st)	Clodius idus v a XXV h s e	Clodius Fidus vixit annos XXV hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200189	CIL 08, 07291 (p 1848) = ILAlg-02-01, 01041 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Q(uintus) Clodius / In<g=A>ennus / v(ixit) a(nnos) III m(enses) V / h(ic) s(itus) e(st)	D M Q Clodius InAennus v a III m V h s e	Dis Manibus Quintus Clodius Ingennus vixit annos III menses V hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7291			171 to 230
EDCS-13200190	CIL 08, 07292 = ILAlg-02-01, 01042 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / M(arcus) Clo/dius P/alt(a)nu/s v(ixit) a(nnos) XXX / h(ic) s(itus) e(st)	D M M Clodius Paltnus v a XXX h s e	Dis Manibus Marcus Clodius Paltanus vixit annos XXX hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7292			171 to 230
